;brouette;;;;;;;brouette (1);;;;;;;brouette (2);;;;;;
;TX;TY;TZ;RX;RY;RZ;Valid;TX;TY;TZ;RX;RY;RZ;Valid;TX;TY;TZ;RX;RY;RZ;Valid
56,207001;-125,077545;101,598991;2245,973145;3,572449;1,812560;5,657195;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,241001;-125,290543;101,591583;2245,967773;3,517053;1,840002;5,644867;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,276001;-125,497177;101,530579;2245,989258;3,331055;1,853991;5,627861;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,310001;-125,698929;101,523430;2245,975342;3,361528;1,829667;5,629037;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,345001;-125,921745;101,589592;2245,980957;3,409177;1,930041;5,640032;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,379002;-126,125107;101,592735;2245,941895;3,469009;1,925249;5,635693;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,414001;-126,327827;101,534592;2245,943115;3,532485;1,844619;5,624150;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,448002;-126,527504;101,525391;2245,946777;3,508889;1,814015;5,635205;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,483002;-126,733246;101,589561;2245,940918;3,424037;1,749616;5,649811;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,516998;-126,942291;101,586708;2245,903076;3,496454;1,807181;5,650579;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,551998;-127,132500;101,514587;2245,902832;3,466967;1,745955;5,644143;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,585999;-127,342957;101,500778;2245,940674;3,494084;1,809791;5,638017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,620998;-127,565277;101,566818;2245,922119;3,513837;1,708325;5,635255;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,654999;-127,764908;101,570061;2245,919434;3,521387;1,691679;5,637065;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,689999;-127,984543;101,505043;2245,919678;3,395476;1,659722;5,640653;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,723999;-128,177414;101,495377;2245,929443;3,410272;1,718005;5,628100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,758999;-128,388947;101,556870;2245,950684;3,374996;1,777504;5,623664;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,792999;-128,604568;101,560684;2245,928955;3,444879;1,735080;5,624304;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,827999;-128,794724;101,489723;2245,914795;3,444039;1,677718;5,632083;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,862000;-129,015106;101,478073;2245,968750;3,479178;1,722104;5,623449;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,896999;-129,220932;101,526520;2245,940186;3,338517;1,703770;5,628563;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,931000;-129,427063;101,532593;2245,930176;3,336199;1,716396;5,634735;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56,966000;-129,640213;101,473061;2245,916992;3,390429;1,791668;5,631975;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,000000;-129,838196;101,451981;2245,937500;3,415807;1,816199;5,643108;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,034000;-130,053009;101,504417;2245,953369;3,520443;1,769033;5,643679;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,069000;-130,259140;101,506783;2245,934814;3,405545;1,723985;5,626795;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,103001;-130,443817;101,430260;2245,916016;3,456326;1,708630;5,632692;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,138000;-130,656540;101,432587;2245,923096;3,310946;1,707804;5,642088;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,172001;-130,868362;101,495216;2245,953857;3,346879;1,745365;5,641084;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,207001;-131,084656;101,498093;2245,918457;3,474152;1,737789;5,645368;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,241001;-131,282928;101,436882;2245,934326;3,489858;1,690727;5,644770;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,276001;-131,481720;101,417595;2245,949219;3,452347;1,759325;5,630368;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,310001;-131,698807;101,469246;2245,928711;3,487368;1,775864;5,649342;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,345001;-131,899170;101,475014;2245,916992;3,491514;1,823689;5,636180;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,379002;-132,094482;101,410530;2245,890625;3,449175;1,861071;5,641565;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,414001;-132,300476;101,394173;2245,901123;3,510350;1,818879;5,626413;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,448002;-132,500702;101,437180;2245,888428;3,505239;1,762876;5,616034;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,483002;-132,726364;101,454170;2245,907959;3,461880;1,768748;5,618004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,516998;-132,928284;101,412575;2245,918457;3,413097;1,723517;5,629298;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,551998;-133,135513;101,398010;2245,916504;3,431718;1,743024;5,633305;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,585999;-133,346405;101,438210;2245,921875;3,397284;1,820401;5,628330;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,620998;-133,549118;101,443420;2245,906738;3,433759;1,856942;5,628246;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,654999;-133,750580;101,389648;2245,897461;3,602854;1,854049;5,626895;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,689999;-133,958481;101,374901;2245,905029;3,492447;1,828770;5,620515;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,723999;-134,152725;101,414345;2245,891602;3,578949;1,940642;5,635599;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,758999;-134,373840;101,437668;2245,895508;3,567489;1,830769;5,634324;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,792999;-134,569382;101,378296;2245,874512;3,595001;1,872290;5,632403;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,827999;-134,773895;101,347504;2245,871826;3,706650;1,880701;5,637604;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,862000;-134,990829;101,396736;2245,891602;3,741426;1,847616;5,639587;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,896999;-135,203735;101,420143;2245,892822;3,727234;1,846044;5,641891;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,931000;-135,408691;101,361107;2245,875732;3,600458;1,804220;5,634482;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57,966000;-135,601913;101,328629;2245,882324;3,522080;1,868462;5,636379;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,000000;-135,808426;101,376640;2245,836182;3,577563;1,863792;5,633668;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,034000;-136,022781;101,406258;2245,832764;3,603016;1,782829;5,646175;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,069000;-136,217728;101,347672;2245,832031;3,585957;1,771938;5,655129;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,103001;-136,429764;101,318436;2245,843994;3,576204;1,744475;5,653980;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,138000;-136,639664;101,360901;2245,820557;3,579751;1,758643;5,648396;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,172001;-136,855225;101,368675;2245,800293;3,535449;1,794143;5,655525;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,207001;-137,059082;101,323471;2245,797607;3,522862;1,754399;5,652254;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,241001;-137,256012;101,292694;2245,790039;3,587044;1,737486;5,649415;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,276001;-137,471619;101,337288;2245,821045;3,557838;1,755543;5,638738;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,310001;-137,677444;101,360962;2245,796875;3,661186;1,743078;5,655524;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,345001;-137,871643;101,307243;2245,793457;3,550123;1,765363;5,634539;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,379002;-138,083618;101,278091;2245,806152;3,488651;1,811537;5,647177;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,414001;-138,295288;101,324440;2245,819336;3,452711;1,863109;5,645137;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,448002;-138,516800;101,351288;2245,805664;3,481351;1,788939;5,645903;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,483002;-138,713318;101,291893;2245,804932;3,474205;1,888221;5,641216;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,516998;-138,910187;101,254280;2245,799316;3,530041;1,733883;5,651767;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,551998;-139,136063;101,301758;2245,812256;3,508859;1,802506;5,640519;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,585999;-139,342957;101,334213;2245,788574;3,463410;1,824067;5,643505;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,620998;-139,551697;101,292839;2245,778320;3,425919;1,825317;5,643796;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,654999;-139,751190;101,258667;2245,792480;3,584964;1,765648;5,644337;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,689999;-139,956741;101,292221;2245,786377;3,566832;1,744124;5,638209;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,723999;-140,186661;101,318840;2245,808350;3,454948;1,814510;5,621144;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,758999;-140,387451;101,276222;2245,770020;3,495670;1,794004;5,622659;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,792999;-140,596832;101,237633;2245,761719;3,472210;1,772046;5,626389;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,827999;-140,804459;101,278259;2245,760742;3,581402;1,801167;5,631577;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,862000;-140,995193;101,298058;2245,730469;3,519145;1,827211;5,614855;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,896999;-141,204987;101,254318;2245,736572;3,582321;1,831919;5,629877;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,931000;-141,397064;101,216484;2245,736816;3,642184;1,734972;5,634259;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58,966000;-141,608673;101,257957;2245,771729;3,629485;1,719850;5,643549;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,000000;-141,836639;101,287247;2245,751709;3,570315;1,772604;5,654483;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,034000;-142,024872;101,235519;2245,725830;3,567857;1,813459;5,650701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,069000;-142,236435;101,182716;2245,752197;3,470314;1,788041;5,650256;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,103001;-142,453262;101,225021;2245,782227;3,618436;1,782013;5,660349;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,138000;-142,658264;101,265915;2245,739990;3,451833;1,673675;5,644105;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,172001;-142,877731;101,222801;2245,736816;3,460382;1,647222;5,650795;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,207001;-143,059586;101,170982;2245,747559;3,317406;1,767183;5,626805;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,241001;-143,275604;101,219360;2245,755859;3,267008;1,702039;5,625449;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,276001;-143,496414;101,263000;2245,760010;3,329892;1,594856;5,625442;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,310001;-143,689621;101,212280;2245,781006;3,306435;1,683333;5,622739;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,345001;-143,906158;101,171585;2245,758789;3,258198;1,629555;5,617314;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,379002;-144,108719;101,209587;2245,751709;3,257018;1,640350;5,630150;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,414001;-144,318039;101,248100;2245,729980;3,335324;1,654927;5,633959;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,448002;-144,524780;101,218407;2245,739502;3,258272;1,702513;5,632844;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,483002;-144,716248;101,173210;2245,717041;3,291171;1,711839;5,622114;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,516998;-144,935272;101,201942;2245,762939;3,394486;1,756681;5,623281;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,551998;-145,135223;101,236183;2245,722656;3,373825;1,801897;5,618540;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,585999;-145,341263;101,204720;2245,708984;3,342363;1,734520;5,621205;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,620998;-145,554306;101,153618;2245,707275;3,371437;1,861286;5,634376;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,654999;-145,757492;101,178490;2245,709961;3,238863;1,810824;5,629723;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,689999;-145,977173;101,237885;2245,720703;3,338006;1,863029;5,638464;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,723999;-146,183640;101,213280;2245,726807;3,541822;1,815211;5,640437;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,758999;-146,378922;101,150757;2245,694336;3,519786;1,744225;5,634802;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,792999;-146,599991;101,182083;2245,720703;3,523851;1,790698;5,638301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,827999;-146,808029;101,234810;2245,706299;3,452063;1,769439;5,633740;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,862000;-147,006485;101,194092;2245,712891;3,348120;1,733918;5,634537;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,896999;-147,020157;101,086555;2245,699951;3,449548;1,700245;5,638718;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,931000;-147,016800;101,204956;2245,713379;3,380512;1,734925;5,639835;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59,966000;-147,100357;101,236923;2245,649414;3,483694;1,739639;5,637928;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,000000;-147,046326;101,120552;2245,690918;3,485585;1,709543;5,630814;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,034000;-147,037125;101,192001;2245,712891;3,423394;1,733928;5,620641;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,069000;-147,097427;101,242798;2245,673340;3,387529;1,752241;5,631246;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,103001;-147,040894;101,124435;2245,661865;3,401081;1,787424;5,643410;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,138000;-147,055725;101,191498;2245,683105;3,525751;1,747648;5,640314;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,172001;-147,090485;101,226578;2245,686523;3,520706;1,772599;5,638214;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,207001;-147,044235;101,134865;2245,672852;3,450402;1,706966;5,631902;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,241001;-147,052734;101,175476;2245,645752;3,446415;1,758367;5,636989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,276001;-147,083527;101,234818;2245,666748;3,436551;1,711683;5,626833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,310001;-147,044128;101,136292;2245,654541;3,426448;1,801759;5,633130;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,345001;-147,053421;101,172424;2245,666260;3,381546;1,684867;5,624326;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,379002;-147,075912;101,224243;2245,663574;3,441376;1,809461;5,637211;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,414001;-147,049301;101,154686;2245,683350;3,408803;1,792962;5,623922;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,448002;-147,059937;101,161049;2245,674316;3,447282;1,768788;5,633831;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,483002;-147,076843;101,225960;2245,671387;3,484017;1,700244;5,640962;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,516998;-147,046616;101,159752;2245,649414;3,478290;1,808079;5,629961;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,551998;-147,062775;101,165756;2245,691406;3,482412;1,764211;5,638024;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,585999;-147,065613;101,211174;2245,656982;3,457037;1,715330;5,628957;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,620998;-147,047150;101,168434;2245,645752;3,453355;1,746277;5,630327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,654999;-147,060318;101,155930;2245,663086;3,424971;1,739231;5,632368;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,689999;-147,074234;101,211815;2245,663818;3,509309;1,767552;5,636039;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,723999;-147,046951;101,171524;2245,653076;3,366145;1,747772;5,629100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,758999;-147,056854;101,159409;2245,657227;3,425786;1,703239;5,632641;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,792999;-147,063324;101,206703;2245,677246;3,442396;1,822843;5,636252;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,827999;-147,052002;101,183159;2245,661377;3,438626;1,772184;5,624178;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,862000;-147,061661;101,157249;2245,659180;3,415605;1,784408;5,632890;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,896999;-147,062927;101,203552;2245,688965;3,402184;1,794328;5,626009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,931000;-147,052307;101,183495;2245,664551;3,341230;1,744503;5,640450;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60,966000;-147,062271;101,159225;2245,668457;3,433697;1,764255;5,636305;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,000000;-147,057846;101,194534;2245,669922;3,449627;1,705878;5,632289;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,034000;-147,054062;101,187630;2245,687500;3,408014;1,698547;5,636701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,069000;-147,060043;101,160873;2245,663818;3,463327;1,771446;5,618108;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,103001;-147,061142;101,192291;2245,676758;3,386678;1,803779;5,630488;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,138000;-147,051559;101,189804;2245,640625;3,364555;1,801428;5,615036;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,172001;-147,057327;101,159348;2245,665527;3,431165;1,754961;5,634472;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,207001;-147,063263;101,186058;2245,688721;3,375560;1,741856;5,629869;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,241001;-147,060684;101,196442;2245,670166;3,435029;1,734749;5,630002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,276001;-147,057159;101,163292;2245,669922;3,437752;1,773769;5,643097;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,310001;-147,055069;101,184372;2245,664795;3,402369;1,771625;5,623585;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,345001;-147,060120;101,196396;2245,672607;3,387961;1,775233;5,636670;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,379002;-147,059738;101,170296;2245,675293;3,452529;1,806996;5,639813;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,414001;-147,057877;101,181686;2245,678955;3,512705;1,783755;5,631032;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,448002;-147,055161;101,195526;2245,685059;3,481270;1,734874;5,640077;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,483002;-147,055161;101,173225;2245,666504;3,470256;1,781202;5,638161;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,516998;-147,062195;101,175690;2245,677002;3,397803;1,722370;5,630327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,551998;-147,056961;101,195969;2245,662598;3,518798;1,712307;5,641217;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,585999;-147,058990;101,174889;2245,664307;3,452384;1,754947;5,642527;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,620998;-147,058182;101,178635;2245,677734;3,519766;1,738247;5,639385;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,654999;-147,059311;101,194359;2245,665771;3,448257;1,765318;5,638559;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,689999;-147,055267;101,178093;2245,672363;3,397344;1,732151;5,635709;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,723999;-147,052414;101,179459;2245,666748;3,438576;1,745287;5,628705;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,758999;-147,060745;101,192345;2245,652100;3,404451;1,727077;5,624325;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,792999;-147,061386;101,182678;2245,669678;3,457176;1,788379;5,643673;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,827999;-147,056488;101,175217;2245,673096;3,353749;1,797186;5,640292;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,862000;-147,058228;101,195045;2245,688232;3,381817;1,738912;5,632437;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,896999;-147,061188;101,179466;2245,666748;3,484130;1,736116;5,643463;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,931000;-147,057114;101,176804;2245,669678;3,425369;1,722335;5,631220;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61,966000;-147,053833;101,189468;2245,668701;3,420088;1,771701;5,640926;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,000000;-147,057648;101,182602;2245,663330;3,394230;1,738607;5,628147;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,034000;-147,059723;101,177887;2245,665527;3,538002;1,727881;5,640744;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,069000;-147,054184;101,187210;2245,670166;3,415182;1,774285;5,632232;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,103001;-147,056915;101,184402;2245,673096;3,408733;1,769467;5,631335;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,138000;-147,062042;101,180206;2245,680664;3,518234;1,763576;5,629618;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,172001;-147,064636;101,187508;2245,673340;3,412446;1,758909;5,639242;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,207001;-147,057480;101,183128;2245,656738;3,432671;1,749816;5,632388;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,241001;-147,053116;101,171524;2245,667969;3,432512;1,693763;5,636157;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,276001;-147,057739;101,196297;2245,668945;3,510098;1,749617;5,637522;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,310001;-147,060593;101,185822;2245,660400;3,480121;1,772864;5,631382;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,345001;-147,059525;101,174911;2245,676025;3,399440;1,772469;5,637242;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,379002;-147,055298;101,189369;2245,668457;3,521259;1,724924;5,640778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,414001;-147,054703;101,187454;2245,660156;3,444983;1,782812;5,627000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,448002;-147,058197;101,173828;2245,668945;3,419450;1,801784;5,629560;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,483002;-147,061829;101,187820;2245,660400;3,494043;1,798515;5,622766;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,516998;-147,055405;101,189934;2245,688721;3,469563;1,747682;5,631671;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,551998;-147,058304;101,174782;2245,672852;3,411280;1,757688;5,621991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,585999;-147,060822;101,188232;2245,677490;3,417575;1,795022;5,631683;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,620998;-147,056915;101,187401;2245,668701;3,384214;1,844734;5,629226;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,654999;-147,058090;101,176163;2245,675537;3,476600;1,770441;5,640598;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,689999;-147,056763;101,187027;2245,670898;3,516245;1,738827;5,635696;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,723999;-147,061646;101,187645;2245,675293;3,411627;1,700630;5,637200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,758999;-147,057388;101,180443;2245,685303;3,445398;1,726174;5,633732;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,792999;-147,057022;101,183533;2245,672852;3,364533;1,790395;5,630180;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,827999;-147,061600;101,184105;2245,662354;3,375571;1,766467;5,629271;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,862000;-147,059784;101,179794;2245,669678;3,486019;1,682827;5,635846;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,896999;-147,056931;101,184410;2245,661865;3,432944;1,783002;5,637898;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,931000;-147,058899;101,188271;2245,696777;3,391773;1,804648;5,638780;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62,966000;-147,060013;101,182335;2245,687500;3,488942;1,742109;5,636448;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,000000;-147,062805;101,185303;2245,667480;3,450590;1,801573;5,632813;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,034000;-147,058151;101,186913;2245,676758;3,414777;1,750565;5,636424;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,069000;-147,053696;101,180504;2245,672119;3,337844;1,793101;5,624676;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,103001;-147,055405;101,180984;2245,668701;3,421683;1,750766;5,628754;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,138000;-147,062241;101,189880;2245,669434;3,475749;1,720198;5,637494;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,172001;-147,056870;101,182106;2245,655762;3,466037;1,771474;5,643385;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,207001;-147,054108;101,180382;2245,661133;3,389416;1,696381;5,635262;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,241001;-147,059860;101,190521;2245,667725;3,374962;1,764447;5,630570;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,276001;-147,063049;101,179810;2245,673828;3,474927;1,690310;5,631237;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63,310001;-147,059738;101,179955;2245,673828;3,399015;1,797552;5,628770;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
